     0          0.00000315
     1          0.00000315
     2          0.00000315
     3          0.00000315
     4          0.00000315
     5          0.00000315
     6          0.00000631
     7          0.00000946
     8          0.00000946
     9          0.00001262
    10          0.00001577
    11          0.00001892
    12          0.00003469
    13          0.00004100
    14          0.00004415
    15          0.00004415
    16          0.00004415
    17          0.00004731
    18          0.00004415
    19          0.00005046
    20          0.00004731
    21          0.00004731
    22          0.00004415
    23          0.00004731
    24          0.00004731
    25          0.00005046
    26          0.00005046
    27          0.00004731
    28          0.00005361
    29          0.00006308
    30          0.00006938
    31          0.00007254
    32          0.00007569
    33          0.00008831
    34          0.00009146
    35          0.00009461
    36          0.00010723
    37          0.00010723
    38          0.00011669
    39          0.00014507
    40          0.00015454
    41          0.00015138
    42          0.00017661
    43          0.00019553
    44          0.00022076
    45          0.00026176
    46          0.00029961
    47          0.00034061
    48          0.00037530
    49          0.00040999
    50          0.00046991
    51          0.00047937
    52          0.00053299
    53          0.00058976
    54          0.00067491
    55          0.00075375
    56          0.00086729
    57          0.00098083
    58          0.00117005
    59          0.00137820
    60          0.00163366
    61          0.00201211
    62          0.00255456
    63          0.00321370
    64          0.00394538
    65          0.00490728
    66          0.00598587
    67          0.00709285
    68          0.00827236
    69          0.00965372
    70          0.01096569
    71          0.01276019
    72          0.01466191
    73          0.01670241
    74          0.01879021
    75          0.02110824
    76          0.02341365
    77          0.02576321
    78          0.02806232
    79          0.03054119
    80          0.03287498
    81          0.03548947
    82          0.03830894
    83          0.04090135
    84          0.04366406
    85          0.03287498
    86          0.03548947
    87          0.03830894
    88          0.04090135
    89          0.04366406
