1               1                   
2               209                 
3               1586                
4               1585                
5               1586                
6               1586                
7               1586                
8               1586                
9               1585                
10              1586                
11              1586                
12              1586                
13              1586                
14              1586                
15              1586                
16              1586                
17              1585                
18              1586                
19              1586                
20              1586                
21              1586                
22              1586                
23              1586                
24              1586                
25              1585                
26              1586                
27              1585                
28              1586                
29              1586                
30              1586                
31              1586                
32              1585                
33              1585                
34              1586                
35              1586                
36              1585                
37              1586                
38              1586                
39              1586                
40              1585                
41              1585                
42              1586                
43              1585                
44              1585                
45              1586                
46              1585                
47              1586                
48              1586                
49              1586                
50              1586                
51              1585                
52              1586                
53              1586                
54              1585                
55              1583                
56              1585                
57              1586                
58              1586                
59              1586                
60              1585                
60              1586                
